207
    1    5x4x4 BTO with OH TryAgain Slab
O     -1.99979359     -0.03155143555     0.05072130009
O     14.13106108     -0.03155143555     0.05072130009
O     6.065622723     -0.03146640457     0.05077003867
O     -10.06523195     -0.03146640457     0.05077003867
O     2.033089389     -0.03144643458     0.05063186943
O     -14.09776528     -0.03144643458     0.05063186943
O     -2.049161334     -0.02864768008     -8.107297446
O     14.08169334     -0.02864768008     -8.107297446
O     6.145784871     -0.02843046844     -8.021393124
O     -9.985069801     -0.02843046844     -8.021393124
Ba     0.1110161471     0.01224723849     -6.189496122
Ba     -16.01983853     0.01224723849     -6.189496122
Ba     4.048548574     0.01500678252     -6.112190632
Ba     -12.0823061     0.01500678252     -6.112190632
Ba     -3.944379296     0.08795316652     -1.912658867
Ba     12.18647538     0.08795316652     -1.912658867
Ba     4.12108491     0.08798741837     -1.91266426
Ba     -12.00976976     0.08798741837     -1.91266426
Ba     0.08827884323     0.08807900412     -1.912669086
Ba     -16.04257583     0.08807900412     -1.912669086
Ba     -7.976866613     0.08808302191     -1.912772488
Ba     8.153988059     0.08808302191     -1.912772488
Ba     -8.009310866     0.0938891686     -6.05673699
Ba     8.121543806     0.0938891686     -6.05673699
Ba     -3.996790258     0.1006084027     -6.077573634
Ba     12.13406441     0.1006084027     -6.077573634
O     2.090085508     0.113023494     -8.110202775
O     -14.04076916     0.113023494     -8.110202775
O     6.166163431     0.1513850256     -3.998462034
O     -9.964691242     0.1513850256     -3.998462034
O     2.114043851     0.1530259078     -3.979645853
O     -14.01681082     0.1530259078     -3.979645853
O     -1.901530254     0.1535205249     -4.021127912
O     14.22932442     0.1535205249     -4.021127912
O     -5.932089936     0.1605389824     -4.000213434
O     10.19876474     0.1605389824     -4.000213434
Ti     1.987549561     1.983582078     -4.026036431
Ti     -14.14330511     1.983582078     -4.026036431
Ti     -2.016154037     1.988088919     -4.025027853
Ti     14.11470064     1.988088919     -4.025027853
Ti     6.018288641     1.996625977     -4.005085652
Ti     -10.11256603     1.996625977     -4.005085652
Ti     -6.061230024     2.011851292     -3.998240529
Ti     10.06962465     2.011851292     -3.998240529
O     -0.0672913443     2.022501887     -8.0763155
O     16.06356333     2.022501887     -8.0763155
